AGE,PLAYER_HEIGHT_INCHES,PLAYER_WEIGHT,MIN,USG_PCT,PACE,POSS,FGA_PG,DRIVES,DIST_MILES,AVG_SPEED,PULL_UP_FGA,FRONT_CT_TOUCHES,AVG_DRIB_PER_TOUCH,ELBOW_TOUCHES,PAINT_TOUCHES
32.0,76.0,220.0,32.9,0.272,94.45,3487,14.1,9.6,2.24,4.1,4.8,39.0,3.09,1.4,4.0
26.0,77.0,190.0,20.8,0.169,97.96,2934,6.3,7.0,1.59,4.61,0.9,21.9,3.58,0.3,0.9
22.0,78.0,205.0,23.2,0.187,94.48,3716,8.5,1.8,1.58,4.09,2.0,17.7,1.13,0.4,0.5
34.0,81.0,260.0,29.7,0.247,93.26,3932,13.3,1.8,1.91,3.87,1.5,34.9,0.91,2.6,6.1
36.0,75.0,172.0,17.0,0.143,97.62,2011,4.1,4.0,1.24,4.4,1.5,12.9,5.95,0.1,0.2
29.0,77.0,186.0,23.9,0.109,99.84,2982,4.3,2.4,1.87,4.36,0.4,18.2,1.86,0.8,1.3
23.0,81.0,210.0,19.1,0.122,99.68,3158,4.1,2.2,1.37,4.31,0.3,13.2,0.55,0.7,1.0
25.0,83.0,245.0,7.2,0.124,95.7,655,1.3,0.0,0.48,4.04,0.0,5.0,0.3,1.0,1.8
31.0,70.0,195.0,18.2,0.143,99.38,2451,4.6,3.8,1.42,4.37,1.3,17.3,4.22,0.2,0.4
28.0,81.0,250.0,7.5,0.153,97.06,779,1.9,0.1,0.53,4.23,0.0,6.8,0.34,1.3,2.3
35.0,80.0,220.0,20.1,0.098,93.53,2854,3.8,0.9,1.45,4.34,0.2,16.6,0.29,0.7,0.9
26.0,71.0,195.0,35.8,0.224,100.15,4637,13.0,17.2,2.41,4.04,5.9,26.6,5.46,0.8,0.7
24.0,83.0,240.0,14.4,0.175,99.18,2032,4.3,0.7,1.08,4.51,0.1,13.3,0.31,1.7,3.6
29.0,78.0,226.0,18.4,0.135,104.09,2348,4.7,1.8,1.36,4.14,0.6,16.5,0.9,0.5,0.6
29.0,78.0,235.0,28.8,0.152,103.18,4024,8.7,1.3,2.1,4.1,2.1,26.3,0.93,0.5,1.1
31.0,83.0,235.0,35.4,0.282,91.53,2978,16.9,3.7,2.15,3.66,4.0,46.4,0.63,7.3,3.7
22.0,79.0,214.0,22.6,0.185,104.29,3801,6.9,4.3,1.71,4.55,0.9,23.7,1.36,1.4,3.4
35.0,80.0,218.0,9.7,0.156,96.48,938,3.0,0.5,0.68,4.23,0.5,9.3,0.34,0.2,0.1
27.0,78.0,195.0,17.9,0.176,97.81,2824,5.4,4.7,1.28,4.31,1.6,18.5,2.32,0.4,0.8
30.0,75.0,185.0,33.8,0.208,98.72,5625,12.6,6.8,2.3,4.09,5.6,35.0,3.18,0.7,0.8
24.0,77.0,226.0,5.3,0.111,102.48,473,1.1,0.6,0.36,4.08,0.3,3.0,2.05,0.0,0.1
26.0,79.0,215.0,28.4,0.149,101.07,4699,8.2,0.8,2.0,4.24,1.5,22.9,0.56,1.0,2.1
36.0,77.0,195.0,18.6,0.136,99.35,2267,5.0,1.8,1.4,4.19,1.0,14.8,1.32,0.5,0.8
26.0,76.0,190.0,7.3,0.187,102.28,695,2.8,0.9,0.6,4.74,1.3,7.4,1.44,0.2,0.2
33.0,81.0,245.0,9.7,0.147,105.56,679,2.8,0.4,0.67,3.89,0.5,8.3,0.5,0.3,0.6
33.0,73.0,180.0,25.4,0.158,101.06,3105,7.5,5.7,1.8,4.03,2.0,21.8,3.15,0.9,1.0
27.0,81.0,235.0,17.0,0.199,99.66,2040,6.6,0.5,1.16,4.08,0.6,15.7,0.29,1.5,1.8
32.0,75.0,194.0,14.9,0.2,100.33,2045,5.8,3.3,1.09,4.32,1.2,18.0,2.05,0.5,0.7
22.0,79.0,190.0,33.9,0.275,105.01,4609,17.7,12.7,2.55,4.23,5.8,37.3,2.52,0.7,1.7
26.0,80.0,219.0,21.8,0.144,99.28,3661,6.3,1.0,1.7,4.72,0.9,21.3,0.45,0.7,1.8
32.0,82.0,245.0,21.1,0.232,94.16,2444,8.3,0.4,1.38,3.9,0.4,20.2,0.47,4.9,5.4
24.0,80.0,240.0,19.8,0.185,98.73,2993,6.6,1.7,1.36,4.15,1.1,16.2,0.99,0.7,2.0
22.0,83.0,240.0,14.5,0.206,102.08,1413,5.5,0.6,1.05,4.04,0.6,14.0,0.57,3.5,3.6
24.0,82.0,278.0,10.9,0.21,94.15,1128,4.2,0.2,0.78,4.31,0.2,10.3,0.58,1.7,2.8
25.0,76.0,205.0,25.2,0.123,95.59,3912,5.9,2.9,1.94,4.63,0.7,18.3,1.29,0.7,2.2
23.0,81.0,220.0,33.8,0.213,99.28,5456,13.4,6.1,2.56,4.28,3.4,32.7,1.76,2.6,4.3
31.0,77.0,210.0,25.9,0.143,95.56,3154,6.9,2.1,1.76,4.09,2.2,25.5,1.48,0.8,0.9
22.0,76.0,225.0,29.6,0.264,94.31,4083,14.2,9.9,2.09,4.22,5.6,35.5,3.24,0.5,0.9
22.0,76.0,200.0,9.8,0.134,99.43,662,2.4,0.9,0.73,4.19,1.0,5.8,3.19,0.2,0.1
24.0,81.0,235.0,4.2,0.112,97.73,215,1.0,0.2,0.31,4.45,0.0,2.9,0.63,0.1,0.7
24.0,81.0,255.0,22.1,0.134,95.79,3561,4.2,0.1,1.53,4.15,0.1,18.8,0.3,3.4,5.6
29.0,78.0,213.0,21.1,0.084,98.85,2051,3.6,2.1,1.5,3.99,0.4,12.4,0.99,0.1,0.3
23.0,79.0,232.0,33.3,0.193,99.9,2992,12.1,5.1,2.45,4.12,1.6,28.4,1.35,1.1,2.7
24.0,84.0,240.0,22.3,0.147,98.99,3324,5.5,0.2,1.66,4.17,0.0,17.8,0.43,3.8,7.9
23.0,81.0,230.0,18.4,0.148,101.63,2988,5.6,1.8,1.41,4.6,0.4,13.1,0.7,0.4,2.0
27.0,82.0,235.0,30.7,0.208,96.47,4868,12.4,1.5,2.07,4.07,1.5,30.3,0.33,2.1,4.5
23.0,77.0,205.0,22.6,0.237,99.02,3015,10.5,7.3,1.79,4.44,2.6,23.5,2.53,0.5,0.9
32.0,75.0,200.0,32.4,0.218,95.6,4193,11.9,10.1,2.31,4.28,4.2,35.9,4.03,1.0,0.8
25.0,84.0,245.0,14.3,0.124,95.65,1677,2.7,0.0,0.95,4.02,0.0,7.1,0.34,1.1,4.1
21.0,73.0,170.0,9.8,0.196,101.1,476,3.7,2.3,0.78,4.47,0.9,9.9,3.04,0.1,0.2
30.0,82.0,235.0,26.1,0.216,100.62,4484,10.9,1.6,1.84,4.24,1.8,32.5,0.56,2.5,3.5
24.0,75.0,205.0,6.1,0.18,103.46,261,1.8,1.3,0.48,4.33,0.6,4.9,1.97,0.1,0.3
27.0,84.0,245.0,17.5,0.118,95.64,2639,3.4,0.1,1.22,4.19,0.0,12.2,0.3,2.2,4.5
29.0,82.0,250.0,16.5,0.146,95.94,860,3.9,0.7,1.2,4.29,0.0,18.0,0.32,2.7,4.9
26.0,82.0,251.0,35.2,0.278,95.85,4708,17.1,2.2,2.23,3.8,2.6,54.8,1.09,10.5,7.2
20.0,81.0,265.0,12.2,0.205,99.71,812,4.7,0.4,0.9,4.22,0.0,11.8,0.46,1.4,5.5
32.0,75.0,188.0,27.0,0.161,96.27,3633,7.7,5.1,1.92,4.28,2.7,23.7,4.01,0.3,0.8
25.0,82.0,214.0,32.3,0.255,102.27,2829,15.6,4.4,2.25,3.94,2.3,35.6,1.0,3.1,6.6
26.0,78.0,210.0,21.6,0.148,103.22,3073,6.2,4.6,1.69,4.39,1.4,19.1,1.99,0.4,1.8
22.0,84.0,220.0,13.4,0.148,102.1,1282,3.4,0.7,0.98,4.1,0.0,10.5,0.59,0.9,2.5
26.0,77.0,194.0,23.3,0.253,101.14,3994,11.8,7.7,1.73,4.46,4.1,20.6,3.7,0.6,1.1
28.0,75.0,185.0,36.9,0.257,95.51,6019,15.6,13.8,2.56,4.18,6.0,40.3,3.64,1.1,1.0
27.0,77.0,229.0,30.9,0.249,98.85,3436,13.8,14.2,2.23,4.06,6.7,27.1,5.43,0.5,1.0
24.0,73.0,200.0,16.3,0.127,103.2,2019,4.2,1.9,1.28,4.47,1.2,12.0,3.08,0.2,0.4
23.0,79.0,205.0,22.6,0.165,100.15,2644,7.2,4.4,1.73,4.41,1.2,21.5,1.53,0.2,0.3
23.0,78.0,205.0,10.1,0.19,96.87,778,3.4,2.4,0.72,4.29,1.1,8.8,1.93,0.3,0.3
26.0,81.0,250.0,14.7,0.205,96.79,1653,5.5,1.1,1.02,4.11,0.4,12.7,0.67,0.3,1.5
35.0,78.0,215.0,23.2,0.101,103.23,3398,4.4,1.0,1.7,4.1,0.6,20.4,1.5,0.9,1.7
35.0,79.0,228.0,20.8,0.129,93.61,3169,5.1,0.7,1.44,4.14,1.7,19.2,0.59,0.3,0.4
24.0,77.0,205.0,23.2,0.239,101.45,3087,10.6,10.4,1.76,4.25,4.2,24.9,3.77,0.3,0.5
26.0,80.0,250.0,37.6,0.285,97.22,5398,18.6,10.5,2.65,3.99,8.1,48.4,2.27,2.2,2.2
35.0,80.0,240.0,15.9,0.108,103.58,1886,3.3,0.4,1.17,4.12,0.2,10.5,0.31,0.5,0.9
33.0,74.0,175.0,18.7,0.161,93.6,2223,5.4,3.0,1.38,4.39,2.9,18.0,5.17,0.7,0.5
27.0,75.0,195.0,36.6,0.295,98.61,5489,19.4,12.6,2.53,4.16,8.8,30.1,5.33,0.5,0.8
29.0,80.0,230.0,24.6,0.11,98.24,4022,5.2,1.0,1.86,4.55,0.5,18.1,0.36,0.9,1.3
31.0,81.0,225.0,26.5,0.144,96.36,3870,6.8,0.4,1.82,4.13,0.3,23.0,0.68,3.4,6.9
21.0,77.0,170.0,21.5,0.201,97.27,3532,7.5,8.2,1.74,4.87,2.3,17.5,4.5,0.6,2.2
23.0,76.0,201.0,19.3,0.237,105.09,2702,9.6,5.6,1.5,4.32,3.0,18.6,2.94,0.3,0.7
31.0,83.0,245.0,16.1,0.15,99.03,1197,4.3,0.4,1.12,4.21,0.1,14.6,0.49,2.1,5.3
22.0,77.0,209.0,31.1,0.204,99.82,3752,13.5,3.5,2.17,4.02,6.5,22.9,2.22,0.1,0.4
28.0,78.0,195.0,29.4,0.215,99.75,4214,11.0,10.0,2.13,4.38,2.8,30.4,2.87,0.9,1.4
27.0,79.0,214.0,13.8,0.126,103.67,1017,3.4,1.1,1.07,4.34,0.1,8.8,0.74,0.9,2.0
28.0,84.0,260.0,31.4,0.276,99.22,5194,16.9,2.3,2.17,3.92,1.1,46.7,0.66,5.9,9.7
33.0,84.0,240.0,9.5,0.169,106.07,422,3.0,0.4,0.76,4.44,0.0,9.1,0.25,0.9,1.5
25.0,77.0,215.0,29.9,0.189,97.05,2903,10.5,9.6,2.13,4.29,2.6,26.9,3.35,0.9,1.6
23.0,77.0,215.0,8.8,0.123,105.91,796,1.9,2.6,0.73,4.6,0.4,6.8,4.04,0.2,0.6
25.0,81.0,226.0,30.1,0.166,102.65,4120,10.0,2.5,2.17,4.06,0.8,21.5,0.51,1.4,3.2
20.0,78.0,181.0,26.5,0.182,103.25,4669,8.7,10.4,2.11,4.48,3.3,19.7,3.93,0.2,0.6
22.0,82.0,225.0,5.0,0.223,104.79,319,2.0,0.5,0.38,4.25,0.3,5.9,0.79,0.3,1.0
25.0,83.0,242.0,30.4,0.363,107.47,4301,19.7,10.5,2.23,4.13,5.5,40.7,2.18,5.6,6.0
27.0,73.0,170.0,22.2,0.172,98.85,3716,6.6,6.0,1.63,4.42,3.4,18.8,4.82,0.3,0.5
27.0,81.0,242.0,12.5,0.22,100.33,916,4.4,0.6,0.85,4.11,0.4,13.6,0.51,1.9,3.7
30.0,76.0,220.0,31.6,0.205,102.05,5041,13.2,6.0,2.53,4.48,3.9,34.4,1.36,0.4,0.9
33.0,82.0,245.0,11.0,0.2,102.56,787,4.0,0.3,0.78,3.97,0.3,10.1,0.45,1.4,2.8
27.0,85.0,245.0,26.8,0.182,100.82,3596,8.7,1.6,2.08,4.36,0.5,31.1,0.51,6.8,8.4
31.0,80.0,226.0,33.1,0.252,99.45,4328,14.8,9.1,2.42,4.11,4.1,35.8,1.89,0.4,0.9
34.0,80.0,235.0,14.7,0.131,99.14,1643,3.7,0.8,1.1,4.15,0.2,14.4,0.69,1.6,2.6
27.0,82.0,279.0,27.0,0.269,98.31,2540,12.4,2.8,1.86,3.89,0.2,30.0,0.89,4.1,10.0
24.0,77.0,230.0,19.2,0.178,100.83,3021,6.4,4.4,1.35,3.96,1.9,17.0,1.89,0.3,0.6
26.0,80.0,220.0,24.5,0.135,100.7,4160,6.5,2.6,1.91,4.34,0.7,19.6,0.86,0.8,2.6
38.0,77.0,185.0,20.7,0.231,98.26,3384,9.3,2.5,1.39,4.03,5.5,17.9,3.75,0.3,0.2
32.0,85.0,240.0,30.5,0.126,97.1,4630,5.9,0.2,1.96,3.87,0.0,22.4,0.16,5.5,9.6
25.0,86.0,250.0,11.2,0.135,102.37,746,3.3,0.2,0.83,4.2,0.0,11.1,0.34,0.8,1.7
20.0,76.0,185.0,17.2,0.186,104.36,1082,5.7,5.8,1.43,4.54,1.6,12.4,4.47,0.3,0.8
30.0,84.0,240.0,9.6,0.131,98.05,898,1.8,0.3,0.66,4.14,0.0,6.7,0.4,1.6,2.3
23.0,83.0,235.0,23.9,0.191,98.78,2359,9.3,2.4,1.87,4.41,0.5,20.0,0.59,1.1,5.1
31.0,82.0,252.0,14.5,0.169,101.65,1175,4.3,0.9,1.06,4.09,0.6,15.7,0.75,1.7,2.9
25.0,81.0,230.0,29.8,0.127,96.78,2582,6.4,3.7,2.21,4.16,0.8,30.2,1.48,1.6,3.0
34.0,72.0,190.0,26.6,0.163,95.59,2069,7.9,9.2,1.77,4.02,3.9,23.1,5.34,0.5,0.5
25.0,78.0,226.0,16.7,0.14,98.08,2344,4.1,4.0,1.22,4.44,0.7,14.4,2.3,0.3,0.6
25.0,82.0,223.0,25.0,0.172,103.08,4353,8.6,2.2,1.92,4.31,0.8,24.9,0.51,1.7,3.4
24.0,75.0,195.0,12.7,0.081,100.14,630,1.7,1.0,0.99,4.73,0.3,8.9,3.47,0.0,0.1
29.0,79.0,245.0,22.6,0.128,98.16,2118,5.4,0.7,1.67,4.13,0.2,18.4,1.13,2.3,3.3
26.0,76.0,220.0,13.6,0.229,100.55,1027,6.6,2.7,1.01,4.24,3.3,14.2,1.94,0.2,0.3
27.0,79.0,209.0,19.2,0.161,97.52,2604,5.8,1.6,1.34,4.15,0.6,17.6,0.61,1.1,1.4
20.0,78.0,206.0,35.0,0.28,101.87,5795,18.3,8.6,2.4,4.13,7.2,40.5,2.63,1.8,1.3
32.0,83.0,265.0,30.4,0.238,99.41,5110,11.2,1.7,2.05,4.06,0.1,27.0,0.91,2.6,9.3
35.0,80.0,250.0,18.9,0.185,100.0,2161,6.9,1.6,1.36,4.02,1.9,16.6,0.83,0.7,1.4
28.0,75.0,195.0,17.1,0.192,103.95,1952,6.9,0.7,1.34,4.47,1.5,15.2,0.74,0.4,0.5
20.0,80.0,218.0,26.7,0.185,105.58,3398,9.6,5.0,2.11,4.38,2.4,18.5,2.12,0.3,0.8
32.0,88.0,290.0,8.2,0.231,100.13,561,3.7,0.0,0.58,3.98,0.2,7.9,0.41,1.1,3.7
32.0,82.0,289.0,14.1,0.254,97.2,1886,7.1,0.1,0.93,3.93,0.7,16.4,0.51,2.7,3.0
30.0,75.0,205.0,34.7,0.241,104.32,4606,16.5,14.9,2.64,4.28,5.1,36.8,3.16,1.1,2.0
28.0,76.0,212.0,12.3,0.242,99.97,1334,5.7,2.5,0.88,4.32,1.7,11.8,2.53,0.3,0.3
29.0,77.0,220.0,33.9,0.171,95.16,5243,10.9,3.5,2.39,4.23,3.3,34.7,1.11,1.1,1.1
27.0,77.0,210.0,29.0,0.184,103.05,3055,10.4,5.5,2.39,4.61,2.8,30.4,1.7,0.8,1.2
37.0,78.0,205.0,22.7,0.231,97.29,3217,8.4,7.5,1.57,4.17,2.1,33.4,2.61,0.7,0.9
24.0,79.0,217.0,20.9,0.21,103.84,2656,8.3,4.3,1.62,4.32,1.0,21.6,1.15,2.2,2.8
26.0,76.0,205.0,20.5,0.168,101.6,3439,7.3,1.0,1.57,4.59,1.8,18.6,1.04,0.4,0.2
27.0,75.0,175.0,10.5,0.178,96.46,653,3.3,2.6,0.76,4.37,1.4,11.4,3.92,0.0,0.2
22.0,80.0,230.0,22.8,0.195,100.71,2242,9.4,2.7,1.68,4.43,3.2,24.4,1.2,1.7,2.5
27.0,80.0,230.0,15.7,0.112,96.19,2008,3.0,1.1,1.08,4.15,0.2,11.3,0.64,0.9,1.7
23.0,77.0,205.0,20.1,0.186,100.19,1678,6.9,5.1,1.52,4.26,1.8,16.2,4.08,0.2,0.6
31.0,74.0,190.0,12.2,0.15,94.37,741,3.0,2.1,0.9,4.47,1.2,10.1,4.67,0.3,0.3
35.0,79.0,212.0,30.0,0.132,99.17,4995,7.7,0.7,2.17,4.36,2.1,25.6,0.64,0.5,0.7
22.0,82.0,218.0,16.4,0.211,101.26,1909,7.0,1.6,1.24,4.28,1.5,13.4,1.09,0.6,2.5
29.0,75.0,200.0,23.0,0.159,100.79,3024,6.8,7.5,1.77,4.42,1.8,17.6,4.39,0.5,0.8
30.0,78.0,224.0,30.6,0.138,97.4,4841,7.6,1.9,2.02,3.97,1.1,28.1,0.9,0.6,2.3
31.0,74.0,200.0,26.0,0.303,101.76,2755,15.1,17.6,1.96,4.22,6.0,21.0,5.48,0.3,0.6
24.0,84.0,231.0,25.7,0.17,100.13,3800,8.7,0.5,1.86,4.1,0.6,20.6,0.49,1.1,4.7
30.0,85.0,275.0,20.4,0.168,98.47,2265,6.1,0.5,1.51,4.44,0.3,18.6,0.4,2.9,5.6
29.0,81.0,230.0,27.9,0.143,101.63,3601,6.9,6.9,2.02,4.04,1.0,29.3,1.65,1.6,2.1
22.0,71.0,175.0,24.5,0.134,92.71,3595,5.7,5.0,1.76,4.31,1.9,25.5,4.0,0.6,0.4
22.0,85.0,221.0,15.2,0.148,101.1,2037,4.2,0.3,1.19,4.45,0.2,12.8,0.42,0.7,1.9
31.0,78.0,220.0,21.5,0.139,100.38,2970,6.1,2.2,1.63,4.28,0.8,16.2,0.76,0.3,0.5
30.0,78.0,220.0,34.1,0.262,100.87,4855,15.4,19.8,2.49,4.11,6.3,32.2,4.44,1.0,1.1
28.0,74.0,195.0,32.9,0.318,104.28,1429,20.8,14.2,2.37,4.04,11.1,26.6,4.55,0.8,1.8
23.0,84.0,255.0,26.2,0.192,93.81,4096,8.2,0.3,1.76,4.05,0.2,17.6,0.46,1.5,7.2
28.0,73.0,195.0,18.0,0.166,101.98,2606,5.9,2.9,1.34,4.16,2.5,16.4,2.84,0.2,0.2
30.0,83.0,265.0,30.3,0.238,97.63,4562,12.7,1.3,2.11,3.93,0.9,40.5,0.56,3.2,8.5
22.0,76.0,203.0,34.0,0.241,99.85,3679,14.8,14.6,2.5,4.12,7.1,35.0,4.77,0.7,1.7
24.0,76.0,209.0,30.2,0.209,100.95,3367,11.4,12.2,2.4,4.48,3.7,22.6,4.68,0.6,2.0
21.0,76.0,207.0,31.7,0.223,97.75,5237,13.1,8.0,2.39,4.6,5.0,29.6,3.84,0.6,1.6
25.0,77.0,205.0,16.3,0.123,100.16,1762,3.6,2.2,1.32,4.55,0.5,13.5,1.48,0.3,1.1
28.0,72.0,185.0,21.9,0.184,99.08,3623,7.8,2.8,1.72,4.73,3.1,21.7,4.31,0.4,0.4
31.0,82.0,241.0,19.5,0.11,97.32,1223,3.5,0.2,1.23,3.83,0.1,12.7,0.4,4.8,5.8
26.0,79.0,205.0,31.5,0.217,98.84,5259,13.2,8.9,2.41,4.34,4.3,35.1,2.15,0.9,1.1
24.0,81.0,237.0,29.6,0.112,97.5,3666,6.0,0.1,2.02,3.91,0.0,22.9,0.28,1.4,9.1
23.0,78.0,225.0,29.3,0.17,100.77,4047,9.4,4.9,2.24,4.3,1.6,25.8,1.07,1.4,3.2
26.0,77.0,225.0,15.8,0.164,101.79,1835,4.8,3.0,1.22,4.32,0.6,11.1,1.41,0.2,0.4
20.0,78.0,190.0,34.2,0.169,102.97,3821,10.8,7.4,2.48,4.45,3.2,30.1,3.18,0.7,2.1
24.0,74.0,200.0,19.8,0.167,99.55,3328,5.7,9.2,1.6,4.85,2.5,21.0,4.98,0.3,0.5
23.0,77.0,215.0,24.6,0.17,101.82,3441,8.0,3.9,1.92,4.38,1.1,19.9,0.8,0.4,1.1
22.0,80.0,210.0,34.3,0.28,100.63,4746,18.6,10.8,2.45,4.01,8.4,38.7,2.1,1.4,2.0
26.0,79.0,210.0,23.4,0.127,94.75,2962,5.0,1.8,1.69,4.34,0.6,16.5,1.09,0.5,1.6
24.0,77.0,215.0,4.9,0.105,111.4,711,0.8,0.5,0.4,4.51,0.0,3.0,1.45,0.1,0.2
28.0,77.0,210.0,25.2,0.186,97.13,4066,8.7,2.3,1.88,4.49,1.8,28.6,1.7,0.9,1.6
26.0,84.0,285.0,19.8,0.237,95.11,1019,8.7,0.2,1.21,3.72,0.8,18.6,0.72,3.5,5.2
35.0,80.0,235.0,16.0,0.141,92.93,1927,3.9,0.3,1.05,3.91,0.2,15.1,0.4,2.8,3.6
27.0,81.0,234.0,16.7,0.175,102.63,2323,5.4,2.4,1.31,4.34,0.3,14.5,0.68,0.3,1.5
21.0,80.0,218.0,17.9,0.166,98.46,2899,5.3,2.2,1.36,4.58,1.4,16.5,1.7,0.4,0.8
22.0,73.0,190.0,35.3,0.286,99.26,4386,18.4,16.8,2.57,4.1,7.0,37.5,4.05,1.3,2.2
27.0,81.0,227.0,27.3,0.144,93.62,4078,6.5,0.9,1.92,4.24,0.4,22.4,0.43,1.3,3.9
35.0,72.0,196.0,34.8,0.209,101.38,3385,13.0,10.7,2.43,3.9,6.0,36.4,3.08,0.4,0.9
28.0,78.0,218.0,17.1,0.166,104.57,2553,5.7,1.8,1.23,4.1,1.0,12.0,1.02,0.2,0.5
22.0,76.0,234.0,18.9,0.236,103.69,2412,8.4,8.9,1.38,4.05,2.4,15.7,4.3,0.2,0.6
27.0,76.0,205.0,14.9,0.171,102.54,1619,5.4,0.5,1.16,4.36,1.9,13.3,1.35,0.3,0.6
20.0,77.0,183.0,24.7,0.218,96.43,3821,8.8,4.7,1.83,4.46,3.7,17.5,5.31,0.3,0.8
24.0,79.0,200.0,20.3,0.134,98.49,2663,5.3,2.5,1.44,4.24,1.0,14.1,1.98,0.3,0.5
24.0,83.0,248.0,33.9,0.278,104.69,2599,17.8,4.1,2.37,3.9,2.3,47.8,0.79,3.3,5.7
21.0,85.0,255.0,8.6,0.134,100.1,759,1.9,0.1,0.62,4.35,0.1,5.4,0.26,0.7,2.1
28.0,82.0,255.0,11.6,0.293,100.1,1732,6.3,0.6,0.75,3.89,0.7,16.8,0.35,2.0,2.5
25.0,81.0,205.0,13.8,0.165,101.67,757,4.2,1.0,1.08,4.24,0.1,9.4,0.67,1.2,3.2
23.0,81.0,235.0,33.1,0.192,95.88,5017,11.7,5.3,2.38,4.34,1.6,33.7,1.1,1.6,2.7
24.0,72.0,201.0,20.0,0.211,97.64,1913,8.0,3.7,1.42,4.31,3.3,18.5,4.38,0.4,0.4
21.0,81.0,220.0,11.2,0.168,103.07,1241,3.4,0.2,0.82,4.53,0.3,7.2,0.31,0.9,2.5
24.0,75.0,190.0,19.0,0.159,97.94,3102,6.2,2.8,1.4,4.43,2.0,16.4,1.74,0.3,0.2
26.0,76.0,190.0,28.5,0.18,97.65,4177,9.9,5.5,2.13,4.48,1.8,27.6,2.27,0.5,0.7
29.0,75.0,208.0,27.9,0.237,98.77,4719,12.8,8.8,2.07,4.2,4.6,26.1,4.21,0.4,0.6
24.0,73.0,164.0,34.5,0.318,104.31,5040,19.4,18.4,2.48,3.98,10.2,24.7,5.69,0.4,0.7
27.0,85.0,245.0,31.8,0.175,101.23,5439,8.8,0.7,2.36,4.19,0.0,32.6,0.36,4.8,12.2
31.0,82.0,245.0,12.9,0.089,99.21,1677,1.9,0.1,0.9,4.23,0.0,11.1,0.35,2.0,2.8
27.0,77.0,225.0,14.8,0.183,102.96,757,4.8,3.5,1.14,4.41,0.3,10.9,1.19,0.0,0.7
26.0,83.0,250.0,12.1,0.222,98.76,773,4.5,0.3,0.91,4.18,0.2,16.5,0.49,2.2,3.7
25.0,76.0,198.0,25.2,0.164,102.33,2682,8.3,5.0,1.96,4.38,2.2,18.8,1.68,0.2,0.3
25.0,80.0,220.0,28.2,0.19,106.26,3434,10.8,5.7,2.08,4.13,3.7,24.5,1.72,0.2,0.5
23.0,77.0,195.0,8.6,0.195,104.04,484,3.3,2.8,0.69,4.84,0.9,6.8,4.12,0.3,0.3
32.0,78.0,215.0,26.6,0.117,101.88,3663,5.7,1.7,1.84,4.16,1.4,25.6,1.98,0.8,1.8
23.0,73.0,192.0,35.2,0.263,97.03,4570,16.2,16.8,2.6,4.13,7.4,29.3,5.39,0.6,0.5
25.0,80.0,210.0,24.0,0.164,98.76,2958,8.1,2.6,1.84,4.39,1.0,20.8,0.81,0.6,1.0
28.0,73.0,173.0,23.2,0.198,94.2,3274,8.1,5.6,1.7,4.4,3.9,17.8,5.77,0.8,0.3
24.0,82.0,250.0,8.6,0.096,98.04,741,1.2,0.0,0.56,3.93,0.0,4.6,0.27,0.9,1.6
30.0,73.0,173.0,9.2,0.188,98.32,965,3.2,2.1,0.67,4.34,1.6,7.4,5.39,0.1,0.2
23.0,85.0,260.0,23.3,0.202,99.58,3779,8.0,0.6,1.59,4.08,0.4,21.4,0.38,4.1,6.8
20.0,82.0,205.0,15.0,0.214,103.0,1158,5.7,0.4,1.17,4.38,0.3,12.3,0.34,1.7,5.5
34.0,78.0,225.0,3.7,0.094,102.75,259,0.6,0.2,0.26,4.2,0.2,2.1,1.99,0.1,0.2
26.0,75.0,205.0,24.9,0.145,101.61,2673,6.7,7.0,1.91,4.31,0.9,20.5,2.78,0.2,0.8
29.0,78.0,209.0,12.5,0.113,97.78,1580,2.3,1.6,0.93,4.48,0.4,8.5,3.14,0.3,0.7
29.0,78.0,209.0,13.6,0.144,99.03,2045,3.2,2.1,1.06,4.34,0.2,15.7,1.55,0.5,1.3
36.0,84.0,255.0,9.5,0.174,97.97,701,3.3,0.3,0.62,3.7,0.6,10.8,0.48,0.4,0.2
31.0,80.0,250.0,20.3,0.136,97.88,2739,4.8,0.5,1.42,4.19,0.3,16.1,0.58,2.8,4.3
26.0,74.0,200.0,14.9,0.188,98.17,1767,5.9,1.4,1.11,4.49,1.7,13.4,2.56,0.2,0.3
29.0,81.0,289.0,12.2,0.168,97.11,1824,3.4,0.3,0.81,3.99,0.1,10.7,0.57,1.9,2.4
29.0,82.0,225.0,32.0,0.205,97.96,1373,12.2,5.0,2.23,4.21,3.1,32.1,1.29,1.0,2.0
25.0,76.0,210.0,33.2,0.21,99.77,4613,13.9,6.3,2.35,4.25,4.0,29.4,2.5,1.0,1.6
21.0,79.0,230.0,30.3,0.184,97.23,3564,10.2,4.0,2.25,4.16,0.6,29.2,0.62,1.8,3.8
24.0,84.0,250.0,30.4,0.234,98.86,3820,13.6,0.4,2.09,3.85,1.1,28.5,0.48,5.5,11.3
22.0,80.0,210.0,28.3,0.166,98.81,4530,8.7,3.9,2.07,4.43,2.1,19.9,1.85,0.8,1.3
29.0,84.0,245.0,27.1,0.258,94.03,1543,12.4,2.4,1.77,3.92,1.8,35.1,0.44,6.7,3.8
29.0,82.0,225.0,14.4,0.165,99.72,1681,4.9,0.9,1.12,4.35,0.5,10.8,0.52,0.4,0.6
