PLAYER_NAME,SEASON,DIST_MILES,PACE,POSS,FRONT_CT_TOUCHES,MIN,FGA_PG,USG_PCT,PAINT_TOUCHES,AVG_SPEED,AVG_DRIB_PER_TOUCH,INJURED_TYPE,INJURY
Andrew Bogut,14-15,1.48,98.86,3253,24.2,23.6,5.3,0.131,5.8,3.71,0.71,No_injury,0
Andrew Nicholson,14-15,0.85,94.57,975,11.8,12.3,4.8,0.207,1.3,4.13,0.37,No_injury,0
Andrew Wiggins,14-15,2.49,95.46,5915,34.6,36.2,13.9,0.223,4.1,4.13,1.39,No_injury,0
Anthony Bennett,14-15,1.11,98.33,1834,13.9,15.7,5.2,0.172,2.3,4.21,0.32,No_injury,0
Anthony Davis,14-15,2.35,93.4,4765,38.1,36.1,17.6,0.272,7.7,3.91,0.64,Sprained_ankle,1
Anthony Morrow,14-15,1.67,98.68,3728,20.0,24.4,8.3,0.16,0.6,4.11,0.8,No_injury,0
Anthony Tolliver,14-15,1.36,96.13,2875,14.7,18.9,5.2,0.145,1.1,4.33,0.28,No_injury,0
Archie Goodwin,14-15,0.96,97.96,1090,13.3,13.0,4.9,0.225,1.0,4.45,3.07,No_injury,0
Aron Baynes,14-15,1.12,97.15,2262,13.0,16.0,4.7,0.172,4.8,4.2,0.33,Sprained_ankle,1
Arron Afflalo,14-15,2.22,96.06,4999,27.9,32.1,11.3,0.188,0.8,4.17,1.86,No_injury,0
Austin Daye,14-15,0.71,98.65,701,11.7,10.1,4.1,0.211,0.4,4.24,0.82,No_injury,0
Austin Rivers,14-15,1.49,96.11,3122,15.1,20.6,6.5,0.174,0.7,4.35,5.02,No_injury,0
Avery Bradley,14-15,2.27,98.17,4950,29.4,31.5,13.2,0.207,1.5,4.33,1.83,No_injury,0
Ben Gordon,14-15,0.97,95.95,1590,13.4,14.1,5.3,0.213,0.2,4.13,2.74,No_injury,0
Ben McLemore,14-15,2.45,96.99,5394,26.5,32.6,10.1,0.17,1.3,4.51,1.39,No_injury,0
Beno Udrih,14-15,1.43,94.69,2953,17.9,18.9,6.4,0.191,0.8,4.54,4.98,No_injury,0
Bismack Biyombo,14-15,1.33,93.44,2418,8.5,19.4,2.9,0.114,4.8,4.1,0.36,No_injury,0
Blake Griffin,14-15,2.23,95.85,4708,54.8,35.2,17.1,0.278,7.2,3.8,1.09,No_injury,0
Bojan Bogdanovic,14-15,1.69,94.83,3663,19.0,23.8,7.4,0.169,1.8,4.27,1.25,No_injury,0
Boris Diaw,14-15,1.72,95.19,3935,34.0,24.5,7.8,0.18,2.6,4.22,0.81,No_injury,0
Bradley Beal,14-15,2.46,94.73,4161,43.5,33.5,13.5,0.222,1.4,4.41,2.13,No_injury,0
Brandan Wright,14-15,1.28,97.17,2926,13.5,19.3,4.8,0.134,5.1,3.96,0.41,No_injury,0
Brandon Bass,14-15,1.61,97.58,3890,23.1,23.5,8.3,0.195,4.4,4.12,0.72,No_injury,0
Brandon Davies,14-15,1.19,99.1,871,18.1,15.7,5.1,0.183,3.2,4.57,0.34,No_injury,0
Brandon Jennings,14-15,2.12,96.22,2358,24.2,28.6,13.2,0.25,0.9,4.45,6.28,No_injury,0
Brandon Knight,14-15,2.33,97.62,4136,28.0,32.3,14.1,0.25,1.0,4.33,5.45,Sprained_ankle,1
Brandon Rush,14-15,0.61,104.39,592,7.9,8.2,1.6,0.106,0.1,4.39,1.18,No_injury,0
Brendan Haywood,14-15,0.36,97.79,246,3.7,5.4,1.4,0.169,1.2,3.98,0.52,No_injury,0
Brian Roberts,14-15,1.34,94.18,2615,17.3,18.5,6.3,0.182,0.2,4.36,4.8,No_injury,0
Brook Lopez,14-15,1.87,94.38,4142,26.1,29.2,13.7,0.257,8.0,3.85,0.51,No_injury,0
C.J. Watson,14-15,1.82,96.61,2881,20.2,24.9,7.3,0.18,0.7,4.39,4.94,No_injury,0
C.J. Wilcox,14-15,0.33,100.23,210,4.9,4.8,1.8,0.21,0.1,4.11,1.81,No_injury,0
CJ McCollum,14-15,1.22,97.57,1990,13.0,15.7,5.9,0.198,0.3,4.68,2.65,Sprained_ankle,1
CJ Miles,14-15,1.78,96.52,3711,26.8,26.3,11.8,0.23,1.1,4.09,1.01,No_injury,0
Carl Landry,14-15,1.13,96.26,2386,14.3,17.0,5.3,0.18,3.5,4.0,0.51,No_injury,0
Carlos Boozer,14-15,1.53,96.71,3408,23.3,23.8,10.5,0.231,5.3,3.86,0.47,No_injury,0
Carmelo Anthony,14-15,2.31,91.52,2729,53.8,35.7,20.2,0.319,4.1,3.88,1.56,Sore_knee,1
Caron Butler,14-15,1.44,93.61,3169,19.2,20.8,5.1,0.129,0.4,4.14,0.59,No_injury,0
Cartier Martin,14-15,0.63,94.93,392,7.0,8.6,2.3,0.124,0.2,4.39,1.07,No_injury,0
Chandler Parsons,14-15,2.4,96.98,4428,36.1,33.1,12.6,0.201,1.8,4.35,1.19,No_injury,0
Channing Frye,14-15,1.6,95.55,3726,24.1,24.9,6.5,0.139,0.6,3.87,0.22,No_injury,0
Charlie Villanueva,14-15,0.74,102.14,1443,11.3,10.6,5.7,0.252,0.7,4.2,0.34,No_injury,0
Chase Budinger,14-15,1.34,97.52,2604,17.6,19.2,5.8,0.161,1.4,4.15,0.61,No_injury,0
Chris Andersen,14-15,1.25,93.16,2200,12.1,18.9,3.5,0.123,4.5,4.02,0.27,No_injury,0
Chris Bosh,14-15,2.15,91.53,2978,46.4,35.4,16.9,0.282,3.7,3.66,0.63,No_injury,0
Chris Copeland,14-15,1.11,94.9,1643,18.6,16.5,6.2,0.206,0.9,4.05,0.85,No_injury,0
Chris Johnson,14-15,1.39,99.51,1094,16.9,18.2,5.3,0.139,1.0,4.61,0.85,No_injury,0
Chris Kaman,14-15,1.26,95.56,2789,16.8,18.9,7.4,0.222,4.6,4.0,0.52,No_injury,0
Chris Paul,14-15,2.28,96.21,5729,34.6,34.8,14.3,0.232,0.8,3.94,5.05,No_injury,0
Chuck Hayes,14-15,0.56,95.3,504,5.2,8.8,1.6,0.104,2.2,3.81,0.36,No_injury,0
Cleanthony Early,14-15,1.19,95.7,1288,23.8,16.6,5.5,0.19,1.1,4.28,0.81,No_injury,0
Cody Zeller,14-15,1.81,94.73,2925,24.8,24.0,6.0,0.153,3.6,4.54,0.42,No_injury,0
Cole Aldrich,14-15,1.08,94.18,1908,16.3,16.0,4.9,0.178,5.0,4.05,0.27,No_injury,0
Corey Brewer,14-15,1.86,101.47,4408,26.1,26.1,10.1,0.206,2.4,4.29,1.55,No_injury,0
Cory Jefferson,14-15,0.77,97.73,1075,7.5,10.6,3.3,0.17,2.5,4.37,0.37,No_injury,0
Cory Joseph,14-15,1.43,95.44,2868,20.0,18.3,5.2,0.166,0.9,4.7,4.16,Sprained_ankle,1
Courtney Lee,14-15,2.17,93.6,4600,30.8,30.6,8.4,0.148,0.6,4.26,1.44,No_injury,0
D.J. Augustin,14-15,1.67,95.44,3913,19.5,23.9,7.9,0.194,0.2,4.19,6.52,No_injury,0
Dahntay Jones,14-15,0.26,102.75,259,2.1,3.7,0.6,0.094,0.2,4.2,1.99,No_injury,0
Damian Lillard,14-15,2.53,95.53,5819,29.2,35.7,16.6,0.262,0.9,4.25,5.54,No_injury,0
Damjan Rudez,14-15,1.08,95.85,2107,14.9,15.4,3.9,0.134,0.3,4.22,0.79,No_injury,0
Danilo Gallinari,14-15,1.63,98.05,2904,22.6,24.2,9.6,0.214,1.1,4.05,1.36,No_injury,0
Danny Granger,14-15,1.38,90.64,1159,16.4,20.4,5.4,0.156,0.9,4.06,0.7,No_injury,0
Danny Green,14-15,2.16,95.45,4586,32.8,28.5,9.1,0.17,1.2,4.55,1.07,No_injury,0
Dante Cunningham,14-15,1.87,92.23,3166,15.8,25.0,5.1,0.109,2.0,4.48,0.32,No_injury,0
Dante Exum,14-15,1.59,91.03,3446,22.7,22.2,5.1,0.137,0.5,4.32,3.39,No_injury,0
Darius Morris,14-15,0.6,96.17,598,5.5,7.9,2.8,0.19,0.3,4.6,6.29,No_injury,0
Darrell Arthur,14-15,1.16,99.66,2040,15.7,17.0,6.6,0.199,1.8,4.08,0.29,No_injury,0
Darren Collison,14-15,2.43,97.73,3191,29.8,34.8,12.2,0.206,0.8,4.19,4.9,No_injury,0
David Lee,14-15,1.25,99.89,1882,24.7,18.5,6.4,0.192,4.2,4.02,0.52,No_injury,0
David West,14-15,1.75,94.88,3760,37.6,28.7,10.4,0.208,4.0,3.67,0.45,No_injury,0
DeAndre Jordan,14-15,2.23,95.35,5588,19.9,34.4,6.5,0.134,10.4,3.9,0.19,No_injury,0
DeJuan Blair,14-15,0.38,99.0,368,5.1,6.2,2.0,0.172,1.5,3.7,0.44,No_injury,0
DeMar DeRozan,14-15,2.42,93.71,4110,43.2,35.0,16.5,0.282,1.0,4.15,3.23,No_injury,0
DeMarcus Cousins,14-15,2.05,97.22,4085,46.6,34.1,18.1,0.334,7.8,3.61,1.12,Sprained_ankle,1
DeMarre Carroll,14-15,2.14,96.01,4359,34.1,31.3,9.3,0.165,3.2,4.13,1.12,No_injury,0
Dennis Schroder,14-15,1.44,94.51,2986,23.6,19.7,8.6,0.267,0.5,4.39,4.82,No_injury,0
Deron Williams,14-15,2.15,94.42,4148,24.9,31.1,11.3,0.219,1.0,4.14,5.22,No_injury,0
Derrick Favors,14-15,2.1,91.56,4346,44.6,30.8,12.4,0.237,7.6,4.1,0.43,Sprained_ankle,1
Derrick Rose,14-15,2.14,96.42,3078,27.4,30.0,16.4,0.305,1.4,4.27,4.68,No_injury,0
Derrick Williams,14-15,1.36,98.73,2993,16.2,19.8,6.6,0.185,2.0,4.15,0.99,No_injury,0
Devin Harris,14-15,1.54,98.47,3446,20.0,22.2,6.9,0.175,0.2,4.17,3.46,No_injury,0
Dewayne Dedmon,14-15,0.95,95.65,1677,7.1,14.3,2.7,0.124,4.1,4.02,0.34,Sore_ankle,1
Dewayne Dedmon,14-15,0.95,95.65,1677,7.1,14.3,2.7,0.124,4.1,4.02,0.34,Sprained_ankle,1
Dion Waiters,14-15,1.84,97.63,4482,26.3,27.6,11.8,0.218,0.5,4.03,2.6,No_injury,0
Dirk Nowitzki,14-15,1.86,97.43,4649,34.3,29.6,13.8,0.244,1.7,3.77,0.41,No_injury,0
Donald Sloan,14-15,1.5,94.53,2184,18.4,20.9,6.7,0.181,0.3,4.35,5.91,No_injury,0
Donatas Motiejunas,14-15,2.07,96.67,4098,31.6,28.7,9.9,0.19,6.6,4.34,0.58,No_injury,0
Dorell Wright,14-15,0.85,97.95,1214,11.7,12.3,4.0,0.164,0.3,4.16,1.06,No_injury,0
Doug McDermott,14-15,0.68,96.42,652,8.4,8.9,3.0,0.18,0.3,4.6,0.92,No_injury,0
Draymond Green,14-15,2.12,100.5,5220,35.5,31.5,9.7,0.169,3.3,3.97,0.79,No_injury,0
Drew Gooden,14-15,1.16,94.75,1704,16.5,16.9,5.4,0.167,2.2,4.13,0.4,No_injury,0
Dwight Howard,14-15,1.88,97.59,2478,29.5,29.8,10.3,0.232,9.6,3.81,0.65,Sprained_ankle,1
Dwight Powell,14-15,0.61,100.33,491,6.9,8.2,2.3,0.166,1.3,4.52,0.5,No_injury,0
Dwyane Wade,14-15,2.11,92.61,3813,43.8,31.8,17.5,0.338,2.7,4.0,3.46,No_injury,0
E'Twaun Moore,14-15,0.65,96.71,1009,7.3,9.0,2.5,0.14,0.3,4.37,3.66,No_injury,0
Ed Davis,14-15,1.67,95.55,3652,16.3,23.3,5.9,0.144,7.6,4.31,0.41,No_injury,0
Ekpe Udoh,14-15,0.26,99.03,266,2.7,3.9,0.7,0.122,0.5,3.98,0.6,No_injury,0
Elfrid Payton,14-15,2.22,95.62,4941,23.1,30.3,8.6,0.179,2.0,4.4,5.58,No_injury,0
Elijah Millsap,14-15,1.38,93.7,1796,21.4,19.7,5.1,0.164,0.9,4.25,1.45,No_injury,0
Elton Brand,14-15,0.9,95.27,960,13.7,13.5,2.6,0.114,2.3,3.99,0.37,No_injury,0
Enes Freedom,14-15,1.97,94.66,4209,35.5,28.5,12.4,0.238,7.6,4.18,0.34,No_injury,0
Eric Bledsoe,14-15,2.36,97.89,5707,31.8,34.6,12.9,0.233,1.4,4.1,4.26,No_injury,0
Eric Gordon,14-15,2.26,92.24,3877,30.2,33.1,11.4,0.196,0.5,4.1,2.82,No_injury,0
Erick Green,14-15,0.69,98.54,840,7.6,9.5,3.8,0.181,0.1,4.37,4.92,No_injury,0
Ersan Ilyasova,14-15,1.54,95.47,2618,21.4,22.7,9.6,0.217,3.7,4.04,0.37,No_injury,0
Evan Fournier,14-15,2.07,94.96,3281,28.6,28.6,9.9,0.197,1.0,4.34,2.31,No_injury,0
Evan Turner,14-15,1.91,97.54,4583,26.3,27.6,9.1,0.193,1.0,4.18,4.01,No_injury,0
Festus Ezeli,14-15,0.78,100.22,1051,9.8,10.9,3.0,0.173,3.8,4.19,0.37,No_injury,0
Furkan Aldemir,14-15,0.95,96.62,1082,12.7,13.2,1.9,0.083,3.1,4.33,0.34,No_injury,0
Garrett Temple,14-15,1.03,97.28,1478,12.9,14.1,3.3,0.136,0.4,4.35,1.91,No_injury,0
Gary Harris,14-15,0.96,100.81,1504,10.0,13.1,3.9,0.16,0.4,4.41,1.97,No_injury,0
Gary Neal,14-15,1.52,95.63,2396,27.3,22.1,9.3,0.231,0.3,4.12,2.21,No_injury,0
George Hill,14-15,2.04,93.83,2481,28.6,29.5,12.4,0.24,0.9,4.15,5.15,No_injury,0
Gerald Green,14-15,1.37,98.81,2975,20.3,19.5,10.5,0.277,0.8,4.21,1.86,No_injury,0
Gerald Henderson,14-15,2.11,94.03,4528,36.4,28.9,10.6,0.207,0.8,4.38,1.59,No_injury,0
Gerald Wallace,14-15,0.62,96.29,573,6.1,8.9,1.1,0.088,1.2,4.16,0.83,No_injury,0
Giannis Antetokounmpo,14-15,2.19,94.98,5017,28.3,31.4,9.6,0.193,3.8,4.19,1.64,No_injury,0
Gigi Datome,14-15,0.71,96.01,422,10.5,10.0,4.2,0.201,0.5,4.28,1.14,No_injury,0
Glen Davis,14-15,0.81,97.11,1824,10.7,12.2,3.4,0.168,2.4,3.99,0.57,No_injury,0
Glenn Robinson III,14-15,0.54,100.23,541,6.7,7.5,1.9,0.143,0.8,4.37,1.45,No_injury,0
Goran Dragic,14-15,2.51,97.24,5360,34.4,33.8,12.8,0.211,1.8,4.45,4.1,No_injury,0
Gordon Hayward,14-15,2.43,92.17,5030,51.6,34.4,14.3,0.257,1.1,4.23,2.63,No_injury,0
Gorgui Dieng,14-15,1.97,95.88,4374,24.9,30.0,7.0,0.149,7.2,3.9,0.48,No_injury,0
Greg Monroe,14-15,2.07,94.27,4200,32.3,31.0,12.4,0.234,6.7,4.01,0.77,No_injury,0
Greg Smith,14-15,0.56,98.04,741,4.6,8.6,1.2,0.096,1.6,3.93,0.27,No_injury,0
Greivis Vasquez,14-15,1.69,94.41,3919,22.0,24.3,8.8,0.196,0.4,4.18,4.72,No_injury,0
Harrison Barnes,14-15,2.14,100.71,4847,25.1,28.3,8.0,0.147,2.5,4.49,1.14,No_injury,0
Hassan Whiteside,14-15,1.56,93.06,2210,15.0,23.8,8.1,0.202,8.8,3.88,0.31,Sprained_ankle,1
Hedo Turkoglu,14-15,0.78,97.28,1423,8.9,11.4,3.0,0.142,0.2,4.11,0.87,No_injury,0
Henry Sims,14-15,1.36,97.66,2856,25.9,19.2,6.9,0.2,4.5,4.26,0.35,No_injury,0
Henry Walker,14-15,1.75,95.15,1242,24.9,26.1,7.0,0.142,0.7,4.01,0.55,No_injury,0
Hollis Thompson,14-15,1.84,98.52,3650,25.3,25.0,7.6,0.154,1.0,4.43,1.21,No_injury,0
Ian Clark,14-15,0.47,97.4,387,6.7,6.4,1.8,0.152,0.1,4.39,1.98,No_injury,0
Ian Mahinmi,14-15,1.28,94.82,2245,13.7,18.8,3.5,0.122,4.7,4.09,0.3,Sprained_ankle,1
Iman Shumpert,14-15,1.8,93.2,2992,26.9,24.9,7.6,0.172,0.8,4.34,2.09,No_injury,0
Isaiah Canaan,14-15,1.42,97.64,1913,18.5,20.0,8.0,0.211,0.4,4.31,4.38,Sprained_ankle,1
Isaiah Thomas,14-15,1.74,99.14,3568,24.0,25.8,11.9,0.271,0.6,4.04,4.92,No_injury,0
Ish Smith,14-15,1.14,98.98,1717,13.2,15.1,6.7,0.236,0.5,4.54,5.18,No_injury,0
J.J. Barea,14-15,1.32,97.26,2753,16.2,17.7,7.0,0.209,0.3,4.46,5.12,Sprained_ankle,1
JJ Hickson,14-15,1.35,97.73,2867,15.8,19.3,6.3,0.197,6.1,4.19,0.45,No_injury,0
JJ Redick,14-15,2.34,96.66,4865,32.9,30.9,12.0,0.201,0.3,4.56,1.1,No_injury,0
JR Smith,14-15,2.01,94.64,4105,32.3,29.7,10.8,0.188,0.7,4.07,2.01,No_injury,0
JaKarr Sampson,14-15,1.16,100.89,2354,14.4,15.3,4.7,0.173,0.6,4.56,2.69,No_injury,0
JaMychal Green,14-15,0.49,99.7,338,4.7,6.8,2.0,0.168,1.4,4.26,0.44,No_injury,0
JaVale McGee,14-15,0.73,102.46,544,6.9,11.1,3.4,0.187,3.2,3.92,0.28,No_injury,0
Jabari Parker,14-15,2.15,97.11,1488,24.2,29.5,10.5,0.202,3.2,4.35,1.2,No_injury,0
Jae Crowder,14-15,1.42,97.95,3350,20.0,20.1,6.6,0.169,1.5,4.25,0.83,No_injury,0
Jamal Crawford,14-15,1.73,96.52,3438,26.2,26.6,13.1,0.27,0.3,3.9,3.16,No_injury,0
Jameer Nelson,14-15,1.54,96.43,2827,18.3,22.3,8.0,0.195,0.6,4.15,5.08,No_injury,0
James Ennis III,14-15,1.25,92.93,2035,13.3,17.0,4.0,0.142,1.3,4.43,1.24,No_injury,0
James Harden,14-15,2.31,97.61,6056,39.2,36.8,18.1,0.308,1.3,3.78,4.27,No_injury,0
James Johnson,14-15,1.35,94.62,2688,15.8,19.6,5.8,0.17,1.7,4.15,1.84,Sprained_ankle,1
James Jones,14-15,0.82,95.7,1338,11.0,11.7,3.5,0.153,0.1,4.17,0.34,No_injury,0
James Young,14-15,0.77,99.52,691,10.1,10.7,3.3,0.149,0.4,4.39,0.71,No_injury,0
Jared Dudley,14-15,1.63,95.38,3410,23.4,23.8,5.9,0.135,1.3,4.12,0.53,No_injury,0
Jared Sullinger,14-15,1.78,97.33,3185,33.2,27.0,12.2,0.231,5.6,3.97,0.56,No_injury,0
Jarrett Jack,14-15,1.91,95.09,4448,23.5,28.0,10.2,0.222,0.4,4.1,5.36,No_injury,0
Jason Maxiell,14-15,0.98,96.01,1756,8.2,14.4,3.1,0.125,2.9,4.09,0.27,No_injury,0
Jason Smith,14-15,1.55,93.9,3502,27.9,21.8,7.2,0.193,3.1,4.26,0.37,No_injury,0
Jason Terry,14-15,1.52,99.7,3416,17.7,21.3,5.8,0.137,0.2,4.3,2.99,No_injury,0
Jason Thompson,14-15,1.7,96.29,3989,16.7,24.6,5.3,0.128,4.2,4.15,0.4,No_injury,0
Jeff Ayres,14-15,0.53,97.06,779,6.8,7.5,1.9,0.153,2.3,4.23,0.34,No_injury,0
Jeff Green,14-15,2.11,95.37,4885,35.1,31.5,12.4,0.217,2.2,4.04,1.25,No_injury,0
Jeff Teague,14-15,2.0,96.57,4489,30.6,30.5,12.2,0.247,0.6,3.95,4.91,Sprained_ankle,1
Jeff Withey,14-15,0.5,95.88,514,5.5,7.0,1.7,0.171,2.2,4.28,0.34,No_injury,0
Jeffery Taylor,14-15,1.08,93.23,837,11.9,14.8,3.9,0.161,0.6,4.37,1.23,No_injury,0
Jerami Grant,14-15,1.57,99.13,2828,23.8,21.2,5.4,0.162,1.6,4.45,0.95,No_injury,0
Jeremy Evans,14-15,0.5,94.26,519,6.6,7.0,1.5,0.125,1.6,4.33,0.33,No_injury,0
Jeremy Lamb,14-15,0.92,94.34,1248,13.2,13.5,5.3,0.212,0.3,4.1,2.36,No_injury,0
Jeremy Lin,14-15,1.81,97.2,3862,18.8,25.8,8.8,0.215,0.5,4.23,5.16,No_injury,0
Jerome Jordan,14-15,0.59,96.88,772,6.4,8.7,2.1,0.153,2.5,4.06,0.33,No_injury,0
Jerryd Bayless,14-15,1.56,94.71,3382,20.6,22.3,6.7,0.185,0.4,4.19,4.4,No_injury,0
Jimmer Fredette,14-15,0.75,96.71,1024,7.9,10.2,3.3,0.182,0.3,4.42,4.73,No_injury,0
Jimmy Butler,14-15,2.77,94.13,4934,42.5,38.7,14.0,0.213,4.6,4.31,1.74,No_injury,0
Joakim Noah,14-15,2.08,94.73,4041,37.9,30.6,6.4,0.135,7.9,4.09,0.76,Sore_knee,1
Joakim Noah,14-15,2.08,94.73,4041,37.9,30.6,6.4,0.135,7.9,4.09,0.76,Sprained_ankle,1
Joakim Noah,14-15,2.08,94.73,4041,37.9,30.6,6.4,0.135,7.9,4.09,0.76,Knee_injury,1
Jodie Meeks,14-15,1.8,95.42,2921,22.6,24.4,8.9,0.196,0.5,4.44,1.41,No_injury,0
Joe Harris,14-15,0.71,96.25,990,8.9,9.7,2.4,0.137,0.3,4.39,0.91,No_injury,0
Joe Ingles,14-15,1.51,92.34,3229,26.7,21.2,4.5,0.126,0.2,4.28,1.47,No_injury,0
Joe Johnson,14-15,2.37,93.33,5433,38.3,34.9,12.8,0.203,1.5,4.07,2.67,No_injury,0
Joel Anthony,14-15,0.6,95.13,804,3.5,8.3,1.3,0.091,1.7,4.33,0.49,No_injury,0
Joel Freeland,14-15,0.89,96.99,1237,7.7,12.8,3.1,0.131,2.5,4.18,0.41,No_injury,0
Joey Dorsey,14-15,0.87,99.84,1770,7.4,12.4,2.1,0.109,3.3,4.18,0.47,No_injury,0
Joffrey Lauvergne,14-15,0.78,99.42,552,9.2,11.2,3.7,0.185,2.9,4.19,0.5,No_injury,0
John Henson,14-15,1.26,94.89,2416,15.3,18.3,5.2,0.181,6.5,4.13,0.43,No_injury,0
John Jenkins,14-15,0.89,98.71,609,13.0,12.4,4.1,0.169,0.3,4.31,1.04,No_injury,0
John Lucas III,14-15,0.98,93.71,532,10.9,12.9,5.0,0.205,0.2,4.54,6.78,No_injury,0
John Salmons,14-15,0.87,93.97,526,9.6,12.8,2.3,0.09,0.2,4.07,1.07,No_injury,0
John Wall,14-15,2.42,96.44,5703,32.1,35.9,14.8,0.253,0.7,4.03,5.16,No_injury,0
Johnny O'Bryant III,14-15,0.76,96.03,733,8.1,10.8,3.5,0.188,1.6,4.29,0.4,No_injury,0
Jon Leuer,14-15,0.97,95.42,1633,12.2,13.1,4.3,0.181,1.6,4.46,0.47,No_injury,0
Jonas Jerebko,14-15,1.19,95.21,2436,16.5,16.4,5.1,0.16,2.1,4.38,0.49,No_injury,0
Jonas Valanciunas,14-15,1.76,93.81,4096,17.6,26.2,8.2,0.192,7.2,4.05,0.46,No_injury,0
Jordan Adams,14-15,0.6,96.32,498,7.5,8.3,2.9,0.186,0.7,4.37,1.38,No_injury,0
Jordan Clarkson,14-15,1.84,94.08,2892,18.0,25.0,10.1,0.23,1.6,4.41,5.45,No_injury,0
Jordan Farmar,14-15,1.05,97.42,1074,12.1,14.7,4.4,0.166,0.1,4.32,4.45,No_injury,0
Jordan Hill,14-15,1.78,96.36,3765,26.2,26.8,11.1,0.222,5.4,3.99,0.45,No_injury,0
Jorge Gutierrez,14-15,0.67,96.6,350,7.6,8.7,2.1,0.146,0.6,4.61,3.75,No_injury,0
Jose Calderon,14-15,2.15,93.11,2462,37.8,30.2,8.4,0.158,0.4,4.31,3.44,No_injury,0
Josh Smith,14-15,1.75,98.85,4729,29.5,27.7,11.9,0.242,3.8,3.8,1.03,No_injury,0
Jrue Holiday,14-15,2.34,94.82,2572,26.5,32.6,13.4,0.224,1.0,4.31,5.4,No_injury,0
Justin Hamilton,14-15,1.25,93.77,1395,14.3,17.4,4.3,0.144,3.4,4.3,0.47,No_injury,0
Justin Holiday,14-15,0.82,100.61,1374,11.8,11.1,4.0,0.182,0.8,4.35,1.09,No_injury,0
Jusuf Nurkic,14-15,1.22,98.37,2253,15.2,17.8,6.2,0.203,5.7,4.12,0.47,Sprained_ankle,1
KJ McDaniels,14-15,1.55,98.4,2762,21.5,21.8,7.0,0.188,1.6,4.27,1.68,No_injury,0
Kawhi Leonard,14-15,2.34,95.37,4029,34.5,31.8,12.8,0.227,2.8,4.43,2.05,No_injury,0
Kelly Olynyk,14-15,1.58,99.09,2955,26.0,22.2,8.3,0.206,3.6,4.29,0.5,Sprained_ankle,1
Kemba Walker,14-15,2.41,93.29,4121,36.6,34.2,15.8,0.254,0.5,4.24,5.32,Knee_injury,1
Kendall Marshall,14-15,1.08,94.17,819,14.4,14.9,3.6,0.155,0.2,4.21,4.41,No_injury,0
Kendrick Perkins,14-15,1.1,96.54,2310,13.1,16.9,3.3,0.136,3.9,3.92,0.4,No_injury,0
Kenneth Faried,14-15,1.95,97.28,4222,21.4,27.8,9.8,0.199,8.7,4.21,0.68,No_injury,0
Kent Bazemore,14-15,1.31,96.78,2651,17.2,17.6,4.4,0.151,0.8,4.47,1.4,No_injury,0
Kentavious Caldwell-Pope,14-15,2.27,95.0,5118,27.4,31.5,11.9,0.19,1.3,4.33,1.5,No_injury,0
Kevin Durant,14-15,2.17,98.59,1879,39.7,33.8,17.3,0.28,1.8,3.85,2.05,No_injury,0
Kevin Garnett,14-15,1.39,94.19,1863,20.9,20.3,6.5,0.179,3.5,4.11,0.24,No_injury,0
Kevin Love,14-15,2.19,93.83,4962,37.9,33.8,12.7,0.214,4.6,3.91,0.42,No_injury,0
Kevin Martin,14-15,2.31,96.48,2623,36.9,33.4,16.0,0.262,1.4,4.12,1.21,No_injury,0
Kevin Seraphin,14-15,1.09,92.34,2364,15.5,15.6,5.7,0.216,4.0,4.18,0.59,No_injury,0
Khris Middleton,14-15,2.13,95.52,4721,29.4,30.1,11.0,0.194,1.4,4.25,1.5,No_injury,0
Kirk Hinrich,14-15,1.84,95.47,3200,21.1,24.4,5.8,0.129,0.2,4.54,4.24,No_injury,0
Klay Thompson,14-15,2.33,100.37,5131,35.0,31.9,16.9,0.272,1.4,4.33,1.95,Sprained_ankle,1
Kobe Bryant,14-15,2.22,96.89,2434,39.9,34.5,20.4,0.337,2.3,3.88,3.82,No_injury,0
Kosta Koufos,14-15,1.16,94.5,2646,12.8,16.6,4.4,0.154,4.8,4.2,0.35,No_injury,0
Kostas Papanikolaou,14-15,1.41,98.03,1630,19.7,18.5,4.6,0.14,1.4,4.6,1.26,No_injury,0
Kris Humphries,14-15,1.47,94.54,2639,20.6,21.0,7.0,0.181,3.7,4.2,0.43,No_injury,0
Kyle Anderson,14-15,0.8,95.78,716,12.1,10.9,2.7,0.13,0.3,4.45,1.76,No_injury,0
Kyle Korver,14-15,2.35,96.35,4866,30.1,32.2,8.0,0.139,0.5,4.39,0.54,No_injury,0
Kyle Lowry,14-15,2.28,95.19,4791,31.5,34.5,14.9,0.246,1.2,3.97,4.79,No_injury,0
Kyle O'Quinn,14-15,1.07,95.54,1633,17.8,16.2,4.7,0.179,2.4,3.97,0.38,No_injury,0
Kyle Singler,14-15,1.69,96.19,3483,18.1,21.8,5.6,0.129,0.6,4.66,0.74,No_injury,0
Kyrie Irving,14-15,2.41,94.55,5382,33.2,36.4,16.5,0.255,1.3,3.98,4.68,No_injury,0
LaMarcus Aldridge,14-15,2.26,95.29,4991,42.7,35.4,19.9,0.297,4.6,3.84,0.82,No_injury,0
Lance Stephenson,14-15,1.72,94.73,3104,37.8,25.8,9.0,0.206,0.9,4.02,2.63,No_injury,0
Lance Thomas,14-15,1.74,93.72,2901,28.3,24.0,7.1,0.169,2.3,4.35,0.62,No_injury,0
